"site";"interaction_type";"species";"species_functional_group";"metric";"value"
"Princes Park";"Herbivory";"Dilompus sp. 1";"Herbivore";"weighted.betweenness";0
"Princes Park";"Herbivory";"Dilompus sp. 1";"Herbivore";"closeness";0,0119812683704479
"Princes Park";"Herbivory";"Dilompus sp. 1";"Herbivore";"weighted.closeness";0,00914152932984929
"Princes Park";"Herbivory";"Lemidia concinna";"Herbivore";"normalised.degree";0,0526315789473684
"Princes Park";"Herbivory";"Lemidia concinna";"Herbivore";"species.strength";0,0769230769230769
"Princes Park";"Herbivory";"Lemidia concinna";"Herbivore";"d";0,34093838846908
"Princes Park";"Herbivory";"Lemidia concinna";"Herbivore";"betweenness";0
"Princes Park";"Herbivory";"Lemidia concinna";"Herbivore";"weighted.betweenness";0
"Princes Park";"Herbivory";"Lemidia concinna";"Herbivore";"closeness";0,0119812683704479
"Princes Park";"Herbivory";"Lemidia concinna";"Herbivore";"weighted.closeness";0,00563933384963367
"Princes Park";"Herbivory";"Paratillus carus";"Herbivore";"normalised.degree";0,0526315789473684
"Princes Park";"Herbivory";"Paratillus carus";"Herbivore";"species.strength";0,0769230769230769
"Princes Park";"Herbivory";"Paratillus carus";"Herbivore";"d";0,34093838846908
"Princes Park";"Herbivory";"Paratillus carus";"Herbivore";"betweenness";0
"Princes Park";"Herbivory";"Paratillus carus";"Herbivore";"weighted.betweenness";0
"Princes Park";"Herbivory";"Paratillus carus";"Herbivore";"closeness";0,0119812683704479
"Princes Park";"Herbivory";"Paratillus carus";"Herbivore";"weighted.closeness";0,00563933384963367
"Princes Park";"Herbivory";"Phylinae 3";"Herbivore";"normalised.degree";0,0526315789473684
"Princes Park";"Herbivory";"Phylinae 3";"Herbivore";"species.strength";0,0769230769230769
"Princes Park";"Herbivory";"Phylinae 3";"Herbivore";"d";0,34093838846908
"Princes Park";"Herbivory";"Phylinae 3";"Herbivore";"betweenness";0
"Princes Park";"Herbivory";"Phylinae 3";"Herbivore";"weighted.betweenness";0
"Princes Park";"Herbivory";"Phylinae 3";"Herbivore";"closeness";0,0119812683704479
"Princes Park";"Herbivory";"Phylinae 3";"Herbivore";"weighted.closeness";0,00563933384963367
"Princes Park";"Herbivory";"Tingis sp. nov.";"Herbivore";"normalised.degree";0,0526315789473684
"Princes Park";"Herbivory";"Tingis sp. nov.";"Herbivore";"species.strength";0,0769230769230769
"Princes Park";"Herbivory";"Tingis sp. nov.";"Herbivore";"d";0,34093838846908
"Princes Park";"Herbivory";"Tingis sp. nov.";"Herbivore";"betweenness";0
"Princes Park";"Herbivory";"Tingis sp. nov.";"Herbivore";"weighted.betweenness";0
"Princes Park";"Herbivory";"Tingis sp. nov.";"Herbivore";"closeness";0,0119812683704479
"Princes Park";"Herbivory";"Tingis sp. nov.";"Herbivore";"weighted.closeness";0,00563933384963367
"Princes Park";"Herbivory";"Idiocerinae 2";"Herbivore";"normalised.degree";0,0526315789473684
"Princes Park";"Herbivory";"Idiocerinae 2";"Herbivore";"species.strength";0,111111111111111
"Princes Park";"Herbivory";"Idiocerinae 2";"Herbivore";"d";0,43542496594642
"Princes Park";"Herbivory";"Idiocerinae 2";"Herbivore";"betweenness";0
"Princes Park";"Herbivory";"Idiocerinae 2";"Herbivore";"weighted.betweenness";0
"Princes Park";"Herbivory";"Idiocerinae 2";"Herbivore";"closeness";0,0116076321426792
"Princes Park";"Herbivory";"Idiocerinae 2";"Herbivore";"weighted.closeness";0,00554097318847426
"Princes Park";"Herbivory";"Apion sp. 1";"Herbivore";"normalised.degree";0,0526315789473684
"Princes Park";"Herbivory";"Apion sp. 1";"Herbivore";"species.strength";0,0714285714285714
"Princes Park";"Herbivory";"Apion sp. 1";"Herbivore";"d";0,321896406445989
"Princes Park";"Herbivory";"Apion sp. 1";"Herbivore";"betweenness";0
"Princes Park";"Herbivory";"Apion sp. 1";"Herbivore";"weighted.betweenness";0
"Princes Park";"Herbivory";"Apion sp. 1";"Herbivore";"closeness";0,0122054501071091
"Princes Park";"Herbivory";"Apion sp. 1";"Herbivore";"weighted.closeness";0,00558026966328305
"Princes Park";"Herbivory";"Campylomma liebknechti";"Herbivore";"normalised.degree";0,0526315789473684
"Princes Park";"Herbivory";"Campylomma liebknechti";"Herbivore";"species.strength";0,0714285714285714
"Princes Park";"Herbivory";"Campylomma liebknechti";"Herbivore";"d";0,321896406445989
"Princes Park";"Herbivory";"Campylomma liebknechti";"Herbivore";"betweenness";0
"Princes Park";"Herbivory";"Campylomma liebknechti";"Herbivore";"weighted.betweenness";0
"Princes Park";"Herbivory";"Campylomma liebknechti";"Herbivore";"closeness";0,0122054501071091
"Princes Park";"Herbivory";"Campylomma liebknechti";"Herbivore";"weighted.closeness";0,00558026966328305
"Princes Park";"Herbivory";"Siphanta sp. 1";"Herbivore";"normalised.degree";0,105263157894737
"Princes Park";"Herbivory";"Siphanta sp. 1";"Herbivore";"species.strength";0,214285714285714
"Princes Park";"Herbivory";"Siphanta sp. 1";"Herbivore";"d";0,358738348465756
"Princes Park";"Herbivory";"Siphanta sp. 1";"Herbivore";"betweenness";0,000676621558562762
"Princes Park";"Herbivory";"Siphanta sp. 1";"Herbivore";"weighted.betweenness";0
"Princes Park";"Herbivory";"Siphanta sp. 1";"Herbivore";"closeness";0,0123549045982165
"Princes Park";"Herbivory";"Siphanta sp. 1";"Herbivore";"weighted.closeness";0,0088297801484457
"Princes Park";"Herbivory";"Araecerus sp. 1 (lindensis group)";"Herbivore";"normalised.degree";0,0526315789473684
"Princes Park";"Herbivory";"Araecerus sp. 1 (lindensis group)";"Herbivore";"species.strength";0,0204081632653061
"Princes Park";"Herbivory";"Araecerus sp. 1 (lindensis group)";"Herbivore";"d";0
"Princes Park";"Herbivory";"Araecerus sp. 1 (lindensis group)";"Herbivore";"betweenness";0
"Princes Park";"Herbivory";"Araecerus sp. 1 (lindensis group)";"Herbivore";"weighted.betweenness";0
"Princes Park";"Herbivory";"Araecerus sp. 1 (lindensis group)";"Herbivore";"closeness";0,0142978129826135
"Princes Park";"Herbivory";"Araecerus sp. 1 (lindensis group)";"Herbivore";"weighted.closeness";0,00562463994251469
"Princes Park";"Herbivory";"Blastopsylla sp. 1";"Herbivore";"normalised.degree";0,0526315789473684
"Princes Park";"Herbivory";"Blastopsylla sp. 1";"Herbivore";"species.strength";0,0204081632653061
"Princes Park";"Herbivory";"Blastopsylla sp. 1";"Herbivore";"d";0
"Princes Park";"Herbivory";"Blastopsylla sp. 1";"Herbivore";"betweenness";0
"Princes Park";"Herbivory";"Blastopsylla sp. 1";"Herbivore";"weighted.betweenness";0
"Princes Park";"Herbivory";"Blastopsylla sp. 1";"Herbivore";"closeness";0,0142978129826135
"Princes Park";"Herbivory";"Blastopsylla sp. 1";"Herbivore";"weighted.closeness";0,00562463994251469
"Princes Park";"Herbivory";"Cicadellidae 2";"Herbivore";"normalised.degree";0,0526315789473684
"Princes Park";"Herbivory";"Cicadellidae 2";"Herbivore";"species.strength";0,0612244897959184
"Princes Park";"Herbivory";"Cicadellidae 2";"Herbivore";"d";0,165400082890889
"Princes Park";"Herbivory";"Cicadellidae 2";"Herbivore";"betweenness";0
"Princes Park";"Herbivory";"Cicadellidae 2";"Herbivore";"weighted.betweenness";0
"Princes Park";"Herbivory";"Cicadellidae 2";"Herbivore";"closeness";0,0142978129826135
"Princes Park";"Herbivory";"Cicadellidae 2";"Herbivore";"weighted.closeness";0,011466689491534
"Princes Park";"Herbivory";"Cryptorhamphidae 1";"Herbivore";"normalised.degree";0,0526315789473684
"Princes Park";"Herbivory";"Cryptorhamphidae 1";"Herbivore";"species.strength";0,0612244897959184
"Princes Park";"Herbivory";"Cryptorhamphidae 1";"Herbivore";"d";0,165400082890889
"Princes Park";"Herbivory";"Cryptorhamphidae 1";"Herbivore";"betweenness";0
"Princes Park";"Herbivory";"Cryptorhamphidae 1";"Herbivore";"weighted.betweenness";0
"Princes Park";"Herbivory";"Cryptorhamphidae 1";"Herbivore";"closeness";0,0142978129826135
"Princes Park";"Herbivory";"Cryptorhamphidae 1";"Herbivore";"weighted.closeness";0,011466689491534
"Princes Park";"Herbivory";"Delphacidae 3";"Herbivore";"normalised.degree";0,0526315789473684
"Princes Park";"Herbivory";"Delphacidae 3";"Herbivore";"species.strength";0,0204081632653061
"Princes Park";"Herbivory";"Delphacidae 3";"Herbivore";"d";0
"Princes Park";"Herbivory";"Delphacidae 3";"Herbivore";"betweenness";0
"Princes Park";"Herbivory";"Delphacidae 3";"Herbivore";"weighted.betweenness";0
"Princes Park";"Herbivory";"Delphacidae 3";"Herbivore";"closeness";0,0142978129826135
"Princes Park";"Herbivory";"Delphacidae 3";"Herbivore";"weighted.closeness";0,00562463994251469
"Princes Park";"Herbivory";"Ecnolagria sp. 1";"Herbivore";"normalised.degree";0,105263157894737
"Princes Park";"Herbivory";"Ecnolagria sp. 1";"Herbivore";"species.strength";0,097331240188383
"Princes Park";"Herbivory";"Ecnolagria sp. 1";"Herbivore";"d";0,0969447892116907
"Princes Park";"Herbivory";"Ecnolagria sp. 1";"Herbivore";"betweenness";0,00807668377663711
"Princes Park";"Herbivory";"Ecnolagria sp. 1";"Herbivore";"weighted.betweenness";0
"Princes Park";"Herbivory";"Ecnolagria sp. 1";"Herbivore";"closeness";0,0150450854381508
"Princes Park";"Herbivory";"Ecnolagria sp. 1";"Herbivore";"weighted.closeness";0,00882575112381601
"Princes Park";"Herbivory";"Heinsius sp. 1";"Herbivore";"normalised.degree";0,0526315789473684
"Princes Park";"Herbivory";"Heinsius sp. 1";"Herbivore";"species.strength";0,0816326530612245
"Princes Park";"Herbivory";"Heinsius sp. 1";"Herbivore";"d";0,209572496222029
"Princes Park";"Herbivory";"Heinsius sp. 1";"Herbivore";"betweenness";0
"Princes Park";"Herbivory";"Heinsius sp. 1";"Herbivore";"weighted.betweenness";0
"Princes Park";"Herbivory";"Heinsius sp. 1";"Herbivore";"closeness";0,0142978129826135
"Princes Park";"Herbivory";"Heinsius sp. 1";"Herbivore";"weighted.closeness";0,0131775526872323
"Princes Park";"Herbivory";"Paradorydium sp. 1";"Herbivore";"normalised.degree";0,0526315789473684
"Princes Park";"Herbivory";"Paradorydium sp. 1";"Herbivore";"species.strength";0,0204081632653061
"Princes Park";"Herbivory";"Paradorydium sp. 1";"Herbivore";"d";0
"Princes Park";"Herbivory";"Paradorydium sp. 1";"Herbivore";"betweenness";0
"Princes Park";"Herbivory";"Paradorydium sp. 1";"Herbivore";"weighted.betweenness";0
"Princes Park";"Herbivory";"Paradorydium sp. 1";"Herbivore";"closeness";0,0142978129826135
"Princes Park";"Herbivory";"Paradorydium sp. 1";"Herbivore";"weighted.closeness";0,00562463994251469
"Princes Park";"Herbivory";"Pheidole vigilans";"Herbivore";"normalised.degree";0,0526315789473684
"Princes Park";"Herbivory";"Pheidole vigilans";"Herbivore";"species.strength";0,0408163265306122
"Princes Park";"Herbivory";"Pheidole vigilans";"Herbivore";"d";0,105255853778275
"Princes Park";"Herbivory";"Pheidole vigilans";"Herbivore";"betweenness";0
"Princes Park";"Herbivory";"Pheidole vigilans";"Herbivore";"weighted.betweenness";0
"Princes Park";"Herbivory";"Pheidole vigilans";"Herbivore";"closeness";0,0142978129826135
"Princes Park";"Herbivory";"Pheidole vigilans";"Herbivore";"weighted.closeness";0,0091029799672061
"Princes Park";"Herbivory";"Stenophylla macreta";"Herbivore";"normalised.degree";0,0526315789473684
"Princes Park";"Herbivory";"Stenophylla macreta";"Herbivore";"species.strength";0,0204081632653061
"Princes Park";"Herbivory";"Stenophylla macreta";"Herbivore";"d";0
"Princes Park";"Herbivory";"Stenophylla macreta";"Herbivore";"betweenness";0
"Princes Park";"Herbivory";"Stenophylla macreta";"Herbivore";"weighted.betweenness";0
"Princes Park";"Herbivory";"Stenophylla macreta";"Herbivore";"closeness";0,0142978129826135
"Princes Park";"Herbivory";"Stenophylla macreta";"Herbivore";"weighted.closeness";0,00562463994251469
"Princes Park";"Herbivory";"Thymbrini 2";"Herbivore";"normalised.degree";0,0526315789473684
"Princes Park";"Herbivory";"Thymbrini 2";"Herbivore";"species.strength";0,0204081632653061
"Princes Park";"Herbivory";"Thymbrini 2";"Herbivore";"d";0
"Princes Park";"Herbivory";"Thymbrini 2";"Herbivore";"betweenness";0
"Princes Park";"Herbivory";"Thymbrini 2";"Herbivore";"weighted.betweenness";0
"Princes Park";"Herbivory";"Thymbrini 2";"Herbivore";"closeness";0,0142978129826135
"Princes Park";"Herbivory";"Thymbrini 2";"Herbivore";"weighted.closeness";0,00562463994251469
"Princes Park";"Herbivory";"Dictyotus sp. 1";"Herbivore";"normalised.degree";0,0526315789473684
"Princes Park";"Herbivory";"Dictyotus sp. 1";"Herbivore";"species.strength";0,0769230769230769
"Princes Park";"Herbivory";"Dictyotus sp. 1";"Herbivore";"d";0,34093838846908
"Princes Park";"Herbivory";"Dictyotus sp. 1";"Herbivore";"betweenness";0
"Princes Park";"Herbivory";"Dictyotus sp. 1";"Herbivore";"weighted.betweenness";0
"Princes Park";"Herbivory";"Dictyotus sp. 1";"Herbivore";"closeness";0,0122054501071091
"Princes Park";"Herbivory";"Dictyotus sp. 1";"Herbivore";"weighted.closeness";0,00560387416146141
"Princes Park";"Herbivory";"Leptopius sp. 1 (robustus group)";"Herbivore";"normalised.degree";0,0526315789473684
"Princes Park";"Herbivory";"Leptopius sp. 1 (robustus group)";"Herbivore";"species.strength";0,0769230769230769
"Princes Park";"Herbivory";"Leptopius sp. 1 (robustus group)";"Herbivore";"d";0,34093838846908
"Princes Park";"Herbivory";"Leptopius sp. 1 (robustus group)";"Herbivore";"betweenness";0
"Princes Park";"Herbivory";"Leptopius sp. 1 (robustus group)";"Herbivore";"weighted.betweenness";0
"Princes Park";"Herbivory";"Leptopius sp. 1 (robustus group)";"Herbivore";"closeness";0,0122054501071091
"Princes Park";"Herbivory";"Leptopius sp. 1 (robustus group)";"Herbivore";"weighted.closeness";0,00560387416146141
"Princes Park";"Herbivory";"Malandiola sp. 1 (semota group)";"Herbivore";"normalised.degree";0,0526315789473684
"Princes Park";"Herbivory";"Malandiola sp. 1 (semota group)";"Herbivore";"species.strength";0,0769230769230769
"Princes Park";"Herbivory";"Malandiola sp. 1 (semota group)";"Herbivore";"d";0,34093838846908
"Princes Park";"Herbivory";"Malandiola sp. 1 (semota group)";"Herbivore";"betweenness";0
"Princes Park";"Herbivory";"Malandiola sp. 1 (semota group)";"Herbivore";"weighted.betweenness";0
"Princes Park";"Herbivory";"Malandiola sp. 1 (semota group)";"Herbivore";"closeness";0,0122054501071091
"Princes Park";"Herbivory";"Malandiola sp. 1 (semota group)";"Herbivore";"weighted.closeness";0,00560387416146141
"Princes Park";"Herbivory";"Stizocephalus sp. 1";"Herbivore";"normalised.degree";0,0526315789473684
"Princes Park";"Herbivory";"Stizocephalus sp. 1";"Herbivore";"species.strength";0,0769230769230769
"Princes Park";"Herbivory";"Stizocephalus sp. 1";"Herbivore";"d";0,34093838846908
"Princes Park";"Herbivory";"Stizocephalus sp. 1";"Herbivore";"betweenness";0
"Princes Park";"Herbivory";"Stizocephalus sp. 1";"Herbivore";"weighted.betweenness";0
"Princes Park";"Herbivory";"Stizocephalus sp. 1";"Herbivore";"closeness";0,0122054501071091
"Princes Park";"Herbivory";"Stizocephalus sp. 1";"Herbivore";"weighted.closeness";0,00560387416146141
"Royal Park";"Pollination";"Acacia acinacea";"Plant";"normalised.degree";0,0909090909090909
"Royal Park";"Pollination";"Acacia acinacea";"Plant";"species.strength";1
"Royal Park";"Pollination";"Acacia acinacea";"Plant";"d";1
"Royal Park";"Pollination";"Acacia acinacea";"Plant";"betweenness";0
"Royal Park";"Pollination";"Acacia acinacea";"Plant";"weighted.betweenness";0
"Royal Park";"Pollination";"Acacia acinacea";"Plant";"closeness";0
"Royal Park";"Pollination";"Acacia acinacea";"Plant";"weighted.closeness";0
"Royal Park";"Pollination";"Acacia verniciflua";"Plant";"normalised.degree";0,0909090909090909
"Royal Park";"Pollination";"Acacia verniciflua";"Plant";"species.strength";1
"Royal Park";"Pollination";"Acacia verniciflua";"Plant";"d";1
"Royal Park";"Pollination";"Acacia verniciflua";"Plant";"betweenness";0
"Royal Park";"Pollination";"Acacia verniciflua";"Plant";"weighted.betweenness";0
"Royal Park";"Pollination";"Acacia verniciflua";"Plant";"closeness";0
"Royal Park";"Pollination";"Acacia verniciflua";"Plant";"weighted.closeness";0
"Royal Park";"Pollination";"Calodendrum capense ";"Plant";"normalised.degree";0,181818181818182
"Royal Park";"Pollination";"Calodendrum capense ";"Plant";"species.strength";1,33333333333333
"Royal Park";"Pollination";"Calodendrum capense ";"Plant";"d";0,5
"Royal Park";"Pollination";"Calodendrum capense ";"Plant";"betweenness";0
"Royal Park";"Pollination";"Calodendrum capense ";"Plant";"weighted.betweenness";0
"Royal Park";"Pollination";"Calodendrum capense ";"Plant";"closeness";0,125
"Royal Park";"Pollination";"Calodendrum capense ";"Plant";"weighted.closeness";0
"Royal Park";"Pollination";"Corymbia maculata";"Plant";"normalised.degree";0,181818181818182
"Royal Park";"Pollination";"Corymbia maculata";"Plant";"species.strength";1,66666666666667
"Royal Park";"Pollination";"Corymbia maculata";"Plant";"d";0,630929753571457
"Royal Park";"Pollination";"Corymbia maculata";"Plant";"betweenness";0
"Royal Park";"Pollination";"Corymbia maculata";"Plant";"weighted.betweenness";0
"Royal Park";"Pollination";"Corymbia maculata";"Plant";"closeness";0,125
"Royal Park";"Pollination";"Corymbia maculata";"Plant";"weighted.closeness";0
"Royal Park";"Pollination";"Goodenia ovata";"Plant";"normalised.degree";0,0909090909090909
"Royal Park";"Pollination";"Goodenia ovata";"Plant";"species.strength";1
"Royal Park";"Pollination";"Goodenia ovata";"Plant";"d";1
"Royal Park";"Pollination";"Goodenia ovata";"Plant";"betweenness";0
"Royal Park";"Pollination";"Goodenia ovata";"Plant";"weighted.betweenness";0
"Royal Park";"Pollination";"Goodenia ovata";"Plant";"closeness";0
"Royal Park";"Pollination";"Goodenia ovata";"Plant";"weighted.closeness";0
"Royal Park";"Pollination";"Lomandra longifolia";"Plant";"normalised.degree";0,0909090909090909
"Royal Park";"Pollination";"Lomandra longifolia";"Plant";"species.strength";0,333333333333333
"Royal Park";"Pollination";"Lomandra longifolia";"Plant";"d";0
"Royal Park";"Pollination";"Lomandra longifolia";"Plant";"betweenness";0
"Royal Park";"Pollination";"Lomandra longifolia";"Plant";"weighted.betweenness";0
"Royal Park";"Pollination";"Lomandra longifolia";"Plant";"closeness";0,25
"Royal Park";"Pollination";"Lomandra longifolia";"Plant";"weighted.closeness";0,5
"Royal Park";"Pollination";"Poa labillardierei";"Plant";"normalised.degree";0,272727272727273
"Royal Park";"Pollination";"Poa labillardierei";"Plant";"species.strength";2,33333333333333
"Royal Park";"Pollination";"Poa labillardierei";"Plant";"d";0,5
"Royal Park";"Pollination";"Poa labillardierei";"Plant";"betweenness";0
"Royal Park";"Pollination";"Poa labillardierei";"Plant";"weighted.betweenness";0
"Royal Park";"Pollination";"Poa labillardierei";"Plant";"closeness";0,25
"Royal Park";"Pollination";"Poa labillardierei";"Plant";"weighted.closeness";0,5
